,ID,uf,m2_const,sup_terreno,dormitorios,ba√±os,estacionamientos,bodegas,d_casa,d_proyecto,COMUNA,longitud,latitud
12757,12758,1900.0,44.0,44.0,2,1,0,0,0,0,13106,-70.705101,-33.453968
12758,12759,2052.0,39.0,39.0,2,1,0,0,0,0,13106,-70.7058,-33.4534697
12759,12760,2000.0,33.0,33.0,2,1,0,0,0,0,13106,-70.7051258,-33.4530168
12760,12761,1520.0,28.0,28.0,1,1,0,0,0,0,13106,-70.705337,-33.453208
12761,12762,1517.509476,26.0,26.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12762,12763,1490.0,30.0,30.0,1,1,0,0,0,0,13106,-70.705658,-33.4541588
12763,12764,1490.0,26.5,26.5,1,1,0,0,0,0,13106,-70.7046264,-33.4551782
12764,12765,2066.395883,55.0,55.0,3,1,0,0,0,0,13106,-70.7029648,-33.4591141
12765,12766,1400.0,22.0,22.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12766,12767,1743.0,27.61,27.61,1,1,0,0,0,0,13106,-70.7051763,-33.4568383
12767,12768,1500.0,26.5,26.5,1,1,0,0,0,0,13106,-70.7046264,-33.4551782
12768,12769,1700.0,27.0,27.0,1,1,0,0,0,0,13106,-70.705574,-33.456768
12769,12770,1799.0,30.0,30.0,1,1,0,0,0,0,13106,-70.704839,-33.4536743
12770,12771,2615.282289,42.0,42.0,2,1,0,0,0,0,13106,-70.7056574,-33.4541577
12771,12772,1590.0,26.5,26.5,1,1,0,0,0,0,13106,-70.7046264,-33.4551782
12772,12773,2500.0,40.0,40.0,1,1,0,0,0,0,13106,-70.7056015,-33.4543117
12773,12774,1650.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7055664,-33.4534721
12774,12775,1950.0,27.7,27.7,1,1,0,0,0,0,13106,-70.7048798,-33.4541054
12775,12776,1872.671269,32.0,32.0,1,1,1,0,0,0,13106,-70.7048798,-33.4541054
12776,12777,1350.0,29.0,29.0,1,1,0,0,0,0,13106,-70.7055664,-33.4534721
12777,12778,1388.359734,27.0,27.0,1,1,0,0,0,0,13106,-70.7051792,-33.4572525
12778,12779,1290.0,20.0,20.0,1,1,0,0,0,0,13106,-70.7047558,-33.453683
12779,12780,1690.0,28.4,28.4,1,1,0,0,0,0,13106,-70.7049484,-33.4540253
12780,12781,2200.0,40.0,40.0,1,1,0,0,0,0,13106,-70.7035446,-33.4590607
12781,12782,2710.0,45.0,45.0,2,1,1,0,0,0,13106,-70.7047894,-33.4536673
12782,12783,1690.0,28.0,28.0,1,1,0,0,0,0,13106,-70.7050593,-33.4496874
12783,12784,1650.0,28.0,28.0,1,1,0,0,0,0,13106,-70.7063706,-33.4519393
12784,12785,2100.0,46.0,46.0,2,1,0,0,0,0,13106,-70.7058563,-33.4539452
12785,12786,2340.0,44.0,44.0,2,1,0,0,0,0,13106,-70.7039287,-33.4540419
12786,12787,1490.0,26.0,26.0,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12787,12788,1860.0,31.11,31.11,1,1,0,0,0,0,13106,-70.705161,-33.4568368
12788,12789,1310.0,28.0,28.0,1,1,0,0,0,0,13106,-70.704725,-33.453912
12789,12790,1630.0,28.0,28.0,1,1,0,0,0,0,13106,-70.7063706,-33.4519393
12790,12791,2300.0,42.0,42.0,1,1,0,0,0,0,13106,-70.7056015,-33.4543117
12791,12792,1650.0,28.0,28.0,1,1,0,1,0,0,13106,-70.705951,-33.452548
12792,12793,2050.0,27.0,27.0,1,1,1,0,0,0,13106,-70.7058574,-33.4539457
12793,12794,2650.0,47.0,47.0,2,1,1,0,0,0,13106,-70.7058574,-33.4539457
12794,12795,1650.0,20.0,20.0,1,1,0,0,0,0,13106,-70.7047882,-33.4536476
12795,12796,2200.0,30.0,30.0,2,1,0,0,0,0,13106,-70.7050593,-33.4496874
12796,12797,2045.0,44.0,44.0,2,1,0,0,0,0,13106,-70.7048798,-33.4541054
12797,12798,1390.0,32.0,32.0,1,1,0,0,0,0,13106,-70.705951,-33.452548
12798,12799,1680.0,22.0,22.0,1,1,0,0,0,0,13106,-70.705513,-33.4543381
12799,12800,1735.0,29.0,29.0,1,1,0,0,0,0,13106,-70.7058184,-33.4547442
12800,12801,1775.808962,30.0,30.0,1,1,0,0,0,0,13106,-70.704775,-33.4540641
12801,12802,1743.521526,42.0,42.0,2,1,0,0,0,0,13106,-70.7055654,-33.4534707
12802,12803,1736.0,26.0,26.0,1,1,0,0,0,0,13106,-70.7058945,-33.4533653
12803,12804,3094.0,41.0,41.0,2,1,1,0,0,0,13106,-70.7047044,-33.4541345
12804,12805,1606.0,26.5,26.5,1,1,0,0,0,0,13106,-70.7058,-33.4534697
12805,12806,1750.0,22.0,22.0,1,1,0,0,0,0,13106,-70.705513,-33.4543381
12806,12807,1888.0,31.0,31.0,1,1,0,0,0,0,13106,-70.7047894,-33.4536673
12807,12808,1810.0,40.0,40.0,1,1,1,0,0,0,13106,-70.7047894,-33.4536673
12808,12809,1650.0,28.7,28.7,1,1,0,0,0,0,13106,-70.7058945,-33.4533653
12809,12810,1814.0,29.7,29.7,1,1,0,0,0,0,13106,-70.7048823,-33.4541037
12810,12811,2905.86921,97.0,97.0,3,2,0,0,0,0,13106,-70.6916411,-33.4455187
12811,12812,2135.0,41.0,41.0,2,1,0,0,0,0,13106,-70.6909269,-33.4520809
12812,12813,2200.0,35.0,35.0,1,1,0,0,0,0,13106,-70.6897471,-33.4523598
12813,12814,1585.0,36.0,36.0,1,1,0,0,0,0,13106,-70.6909943,-33.4520988
12814,12815,2600.0,47.0,47.0,2,1,1,0,0,0,13106,-70.6884321,-33.4559375
12815,12816,1800.0,35.0,35.0,1,1,0,0,0,0,13106,-70.6909426,-33.4520689
12816,12817,2000.0,42.0,42.0,2,1,0,0,0,0,13106,-70.6893962,-33.4527083
12817,12818,1550.0,28.0,28.0,1,1,0,0,0,0,13106,-70.6884321,-33.4559375
12818,12819,1600.0,33.0,33.0,1,1,0,0,0,0,13106,-70.6908203,-33.4525244
12819,12820,2995.0,47.0,47.0,2,2,1,1,0,0,13106,-70.6894042,-33.4510791
12820,12821,1700.0,35.0,35.0,1,1,0,0,0,0,13106,-70.688829,-33.4558876
12821,12822,2500.0,55.0,55.0,2,1,1,1,0,0,13106,-70.68972,-33.4514639
12822,12823,2744.432032,80.0,80.0,3,2,0,1,0,0,13106,-70.6865858,-33.4471498
12823,12824,2550.0,66.0,66.0,3,2,0,1,0,0,13106,-70.690998,-33.4520991
12824,12825,2195.545625,50.0,50.0,2,2,0,0,0,0,13106,-70.6903641,-33.453622
12825,12826,2800.0,45.0,45.0,2,2,2,0,0,0,13106,-70.6897471,-33.4523598
12826,12827,2347.296573,52.0,52.0,2,2,0,0,0,0,13106,-70.6905786,-33.4536936
12827,12828,2098.683318,46.0,46.0,2,1,0,0,0,0,13106,-70.6900597,-33.4515895
12828,12829,3874.49228,60.0,60.0,3,1,0,0,0,0,13106,-70.6792359,-33.4499309
12829,12830,2400.0,36.0,36.0,1,1,1,0,0,0,13106,-70.68972,-33.4514639
12830,12831,2000.0,34.0,34.0,1,1,0,0,0,0,13106,-70.690026,-33.454933
12831,12832,1990.0,35.4,35.4,1,1,0,0,0,0,13106,-70.689429,-33.451125
12832,12833,1808.096397,80.0,80.0,3,1,0,0,0,0,13106,-70.6892522,-33.4569974
12833,12834,1794.0,34.0,34.0,1,1,0,0,0,0,13106,-70.6888315,-33.4558803
12834,12835,1862.985038,26.0,26.0,1,1,0,0,0,0,13106,-70.6851343,-33.4517227
12835,12836,2100.0,28.0,28.0,1,1,0,1,0,0,13106,-70.68972,-33.4514639
12836,12837,1685.0,36.0,36.0,1,1,0,0,0,0,13106,-70.6909269,-33.4520809
12837,12838,2000.0,36.0,36.0,1,1,0,0,0,0,13106,-70.6890919,-33.4558398
12838,12839,3293.318438,70.0,70.0,3,2,1,0,0,0,13106,-70.6851807,-33.4517326
12839,12840,2050.252165,51.0,51.0,2,2,0,0,0,0,13106,-70.6897583,-33.4552689
12840,12841,1500.0,29.0,29.0,1,1,0,0,0,0,13106,-70.6879114,-33.4510486
12841,12842,1662.0,45.0,45.0,1,1,0,0,0,0,13106,-70.6910553,-33.4516869
12842,12843,2260.120497,96.0,96.0,4,2,0,0,0,0,13106,-70.6849238,-33.4492389
12843,12844,1711.23409,33.0,33.0,2,1,0,0,0,0,13106,-70.6901245,-33.4514656
12844,12845,3040.0,101.0,101.0,2,1,0,0,0,0,13106,-70.6909168,-33.4450405
12845,12846,1590.0,32.0,32.0,1,1,0,0,0,0,13106,-70.6896937,-33.4560591
12846,12847,1990.0,64.0,64.0,1,1,0,0,0,0,13106,-70.6796091,-33.4506581
12847,12848,2100.0,45.0,45.0,2,2,0,0,0,0,13106,-70.6910588,-33.4516873
12848,12849,2500.0,43.41,43.41,2,1,1,1,0,0,13106,-70.689407,-33.45108
12849,12850,1352.843554,31.0,31.0,1,1,0,0,0,0,13106,-70.689628,-33.4514335
12850,12851,2200.0,42.0,42.0,2,1,0,0,0,0,13106,-70.6910095,-33.4516144
12851,12852,2356.982804,50.0,50.0,2,2,0,0,0,0,13106,-70.6897803,-33.4522463
12852,12853,2550.707418,53.0,53.0,2,2,0,0,0,0,13106,-70.6897471,-33.4523598
12853,12854,2227.833061,42.0,42.0,2,1,1,0,0,0,13106,-70.6851343,-33.4517227
12854,12855,3300.0,103.0,103.0,3,2,0,0,0,0,13106,-70.6914482,-33.4477445
12855,12856,3100.0,122.0,122.0,3,2,0,0,0,0,13106,-70.6851343,-33.4517227
12856,12857,2300.0,50.0,50.0,2,2,0,0,0,0,13106,-70.6851343,-33.4517227
12857,12858,1890.0,32.0,32.0,1,1,1,0,0,0,13106,-70.6896827,-33.4559875
12858,12859,2347.296573,52.0,52.0,2,2,0,0,0,0,13106,-70.6897471,-33.4523598
12859,12860,1937.24614,49.0,49.0,2,1,0,0,0,0,13106,-70.6910553,-33.4516869
12860,12861,2150.0,47.0,47.0,2,2,0,0,0,0,13106,-70.6909269,-33.4520809
12861,12862,3200.0,71.0,71.0,3,2,1,0,0,0,13106,-70.6909256,-33.4520798
12862,12863,2150.0,43.11,43.11,2,1,0,0,0,0,13106,-70.6892737,-33.4525427
12863,12864,2250.0,48.0,48.0,2,1,0,0,0,0,13106,-70.6909426,-33.4520689
12864,12865,1915.0,33.0,33.0,1,1,0,0,0,0,13106,-70.6896505,-33.4524851
12865,12866,1650.0,35.0,35.0,1,1,0,0,0,0,13106,-70.6909269,-33.4520809
12866,12867,2650.0,71.0,71.0,3,2,0,0,0,0,13106,-70.6909943,-33.4520988
12867,12868,2140.0,33.0,33.0,1,1,1,0,0,0,13106,-70.6896505,-33.4524851
12868,12869,2683.0,51.0,51.0,2,2,1,1,0,0,13106,-70.6884486,-33.4558746
12869,12870,2100.0,40.0,40.0,1,1,0,0,0,0,13106,-70.6867905,-33.4510498
12870,12871,1845.0,35.0,35.0,1,1,0,0,0,0,13106,-70.6884486,-33.4558746
12871,12872,2290.0,43.11,43.11,2,1,0,0,0,0,13106,-70.6892737,-33.4525427
12872,12873,1910.0,34.03,34.03,1,1,1,0,0,0,13106,-70.68869,-33.455524
12873,12874,1920.0,33.0,33.0,1,1,0,0,0,0,13106,-70.6896505,-33.4524851
12874,12875,2040.0,43.0,43.0,2,1,0,0,0,0,13106,-70.6897471,-33.4523598
12875,12876,2000.0,37.0,37.0,1,1,0,0,0,0,13106,-70.6881209,-33.4558569
12876,12877,1850.0,35.0,35.0,1,1,0,0,0,0,13106,-70.6899368,-33.4522524
12877,12878,1850.0,35.0,35.0,1,1,0,0,0,0,13106,-70.6888535,-33.4558049
12878,12879,2260.120497,39.0,39.0,1,1,0,0,0,0,13106,-70.6855912,-33.450937
12879,12880,1990.0,36.0,36.0,1,1,0,0,0,0,13106,-70.689568,-33.45102
12880,12881,1800.0,34.0,34.0,1,1,0,0,0,0,13106,-70.6887033,-33.4556039
12881,12882,2001.821011,35.0,35.0,1,1,0,0,0,0,13106,-70.6897471,-33.4523598
12882,12883,1800.0,36.0,36.0,1,1,0,0,0,0,13106,-70.6909269,-33.4520809
12883,12884,2674.0,50.0,50.0,2,2,1,1,0,0,13106,-70.6884486,-33.4558746
12884,12885,2150.0,47.0,47.0,2,1,0,0,0,0,13106,-70.689682,-33.4560547
12885,12886,2150.0,30.0,30.0,1,1,1,1,0,0,13106,-70.6887033,-33.4556039
12886,12887,2500.0,48.0,48.0,2,2,1,0,0,0,13106,-70.6886953,-33.455536
12887,12888,2439.0,46.0,46.0,2,1,1,1,0,0,13106,-70.6884486,-33.4558746
12888,12889,2290.0,43.0,43.0,2,1,1,1,0,0,13106,-70.6884486,-33.4558746
12889,12890,2300.0,46.0,46.0,2,1,1,1,0,0,13106,-70.6887033,-33.4556039
12890,12891,2150.0,42.0,42.0,2,1,0,0,0,0,13106,-70.6896973,-33.4560585
12891,12892,2744.432032,94.0,94.0,3,2,0,0,0,0,13106,-70.6865858,-33.4471498
12892,12893,2300.0,53.89,53.89,2,2,0,0,0,0,13106,-70.6909409,-33.4520683
12893,12894,1990.0,35.0,35.0,1,1,0,0,0,0,13106,-70.6897964,-33.4524231
12894,12895,2300.0,42.0,42.0,2,1,0,0,0,0,13106,-70.6887033,-33.4556039
12895,12896,1689.0,27.0,27.0,1,1,0,0,0,0,13106,-70.6887033,-33.4556039
12896,12897,1708.005347,30.0,30.0,1,1,0,0,0,0,13106,-70.6888659,-33.4558409
12897,12898,2250.0,46.0,46.0,2,1,0,1,0,0,13106,-70.6887033,-33.4556039
12898,12899,1695.090373,30.0,30.0,1,1,0,0,0,0,13106,-70.6888659,-33.4558409
12899,12900,1900.0,33.0,33.0,1,1,0,0,0,0,13106,-70.6887033,-33.4556039
12900,12901,2688.0,51.0,51.0,2,2,1,0,0,0,13106,-70.6845787,-33.4533365
12901,12902,1937.24614,36.0,36.0,1,1,0,0,0,0,13106,-70.6851343,-33.4517227
12902,12903,1690.0,35.0,35.0,1,1,0,0,0,0,13106,-70.6897964,-33.4524231
12903,12904,2400.0,42.0,42.0,2,1,1,0,0,0,13106,-70.6887033,-33.4556039
12904,12905,2350.0,48.0,48.0,2,1,0,0,0,0,13106,-70.6886953,-33.455536
12905,12906,3164.168695,50.0,50.0,3,2,0,0,0,0,13106,-70.6896858,-33.4559573
12906,12907,2550.0,50.0,50.0,2,1,1,0,0,0,13106,-70.6887033,-33.4556039
12907,12908,2700.0,47.0,47.0,2,2,0,0,0,0,13106,-70.6855828,-33.4557163
12908,12909,2400.0,38.0,38.0,1,1,1,0,0,0,13106,-70.6887938,-33.4557853
12909,12910,2421.557675,55.0,55.0,3,1,0,0,0,0,13106,-70.6900597,-33.4515895
12910,12911,2650.0,48.0,48.0,2,2,1,1,0,0,13106,-70.6887033,-33.4556039
12911,12912,1910.0,34.0,34.0,1,1,0,0,0,0,13106,-70.6887033,-33.4556039
12912,12913,2490.0,42.0,42.0,2,1,1,0,0,0,13106,-70.6887033,-33.4556039
12913,12914,2220.0,42.0,42.0,2,1,0,0,0,0,13106,-70.6887033,-33.4556039
12914,12915,2100.0,34.36,34.36,1,1,0,1,0,0,13106,-70.68869,-33.455524
12915,12916,1600.0,36.0,36.0,1,1,0,0,0,0,13106,-70.6888504,-33.4558067
12916,12917,2799.0,56.0,56.0,2,2,0,1,0,0,13106,-70.6909269,-33.4520809
12917,12918,2192.0,45.32,45.32,2,1,0,0,0,0,13106,-70.6897471,-33.4523598
12918,12919,2150.0,46.0,46.0,2,1,0,1,0,0,13106,-70.6896825,-33.4560563
12919,12920,2350.0,42.69,42.69,2,1,0,1,0,0,13106,-70.6897962,-33.4524222
12920,12921,1774.0,33.0,33.0,1,1,1,1,0,0,13106,-70.6884486,-33.4558746
12921,12922,1689.0,27.8,27.8,1,1,0,1,0,0,13106,-70.68869,-33.455524
12922,12923,2600.0,46.0,46.0,2,1,0,0,0,0,13106,-70.68972,-33.4514639
12923,12924,2098.360444,55.0,55.0,3,1,0,0,0,0,13106,-70.6900635,-33.4515877
12924,12925,2100.0,37.0,37.0,1,1,0,0,0,0,13106,-70.6893685,-33.4528582
12925,12926,2300.0,38.0,38.0,1,1,0,0,0,0,13106,-70.689564,-33.4528326
12926,12927,2620.0,71.0,71.0,3,2,0,0,0,0,13106,-70.6909943,-33.4520988
12927,12928,2700.0,50.0,50.0,2,2,0,0,0,0,13106,-70.6887033,-33.4556039
12928,12929,2200.0,34.6,34.6,1,1,0,0,0,0,13106,-70.6897816,-33.4522127
12929,12930,2100.0,49.0,49.0,2,2,0,0,0,0,13106,-70.6896825,-33.4560563
12930,12931,2066.395883,46.0,46.0,2,1,0,0,0,0,13106,-70.6867819,-33.4564841
12931,12932,1700.0,33.0,33.0,1,1,0,0,0,0,13106,-70.6886597,-33.4556389
12932,12933,2800.0,48.0,48.0,2,2,0,0,0,0,13106,-70.6851343,-33.4517227
12933,12934,2790.0,46.0,46.0,2,1,1,0,0,0,13106,-70.6894078,-33.4511517
12934,12935,2000.0,35.0,35.0,1,1,0,0,0,0,13106,-70.68972,-33.4514639
12935,12936,2450.0,42.26,42.26,2,1,0,0,0,0,13106,-70.6888551,-33.452623
12936,12937,2899.0,51.51,51.51,2,2,0,0,0,0,13106,-70.6889134,-33.4521666
12937,12938,1800.0,35.0,35.0,1,1,0,0,0,0,13106,-70.6886953,-33.455536
12938,12939,1995.0,30.0,30.0,1,1,0,0,0,0,13106,-70.6894042,-33.4510791
12939,12940,3000.0,80.0,80.0,3,2,0,0,0,0,13106,-70.6792374,-33.4499321
12940,12941,1934.017396,49.0,49.0,2,2,0,0,0,0,13106,-70.6890945,-33.4558411
12941,12942,2100.0,54.0,54.0,2,2,0,1,0,0,13106,-70.6906834,-33.452961
12942,12943,1900.0,36.0,36.0,1,1,0,0,0,0,13106,-70.6890945,-33.4558411
12943,12944,2418.328931,50.0,50.0,2,2,1,0,0,0,13106,-70.6888046,-33.4549065
12944,12945,1990.0,36.0,36.0,1,1,0,0,0,0,13106,-70.6887894,-33.455883
12945,12946,1990.0,37.0,37.0,1,1,0,0,0,0,13106,-70.6887894,-33.455883
12946,12947,2500.0,42.0,42.0,2,1,0,1,0,0,13106,-70.6896769,-33.4560596
12947,12948,1700.0,36.0,36.0,1,1,0,0,0,0,13106,-70.690758,-33.452637
12948,12949,2518.419982,55.0,55.0,3,2,1,0,0,0,13106,-70.6896937,-33.4560591
12949,12950,2250.0,45.38,45.38,2,1,0,0,0,0,13106,-70.6885986,-33.4554977
12950,12951,2200.0,45.38,45.38,2,1,0,0,0,0,13106,-70.6885986,-33.4554977
12951,12952,1900.0,34.0,34.0,1,1,0,0,0,0,13106,-70.6887888,-33.4558829
12952,12953,2699.0,43.49,43.49,2,1,0,0,0,0,13106,-70.6889134,-33.4521666
12953,12954,2066.395883,40.0,40.0,2,1,0,0,0,0,13106,-70.6886978,-33.4555359
12954,12955,1700.0,40.0,40.0,1,1,0,0,0,0,13106,-70.6888657,-33.4558411
12955,12956,1850.0,25.0,25.0,1,1,0,0,0,0,13106,-70.6790924,-33.4513054
12956,12957,2098.360444,56.0,56.0,3,1,0,0,0,0,13106,-70.6900227,-33.4511373
12957,12958,2240.0,49.0,49.0,2,2,0,0,0,0,13106,-70.6905899,-33.4529419
12958,12959,17632.0,51.0,51.0,2,2,1,0,0,0,13106,-70.6897964,-33.4524231
12959,12960,2145.0,45.0,45.0,2,1,0,0,0,0,13106,-70.6910553,-33.4516869
12960,12961,2350.0,49.0,49.0,2,2,0,0,0,0,13106,-70.6910553,-33.4516869
12961,12962,2200.0,45.0,45.0,2,1,0,0,0,0,13106,-70.6910553,-33.4516869
12962,12963,1700.0,35.0,35.0,1,1,0,0,0,0,13106,-70.6910553,-33.4516869
12963,12964,2300.0,45.0,45.0,2,2,0,0,0,0,13106,-70.6897045,-33.4558609
12964,12965,2098.683318,64.0,64.0,3,2,0,0,0,0,13106,-70.6909943,-33.4520988
12965,12966,2950.0,102.0,102.0,3,2,0,0,0,0,13106,-70.6897906,-33.4473118
12966,12967,2163.25819,50.0,50.0,2,2,0,0,0,0,13106,-70.685257,-33.4507904
12967,12968,2500.0,55.0,55.0,2,2,0,0,0,0,13106,-70.6909426,-33.4520689
12968,12969,1780.0,32.0,32.0,1,1,0,0,0,0,13106,-70.6887894,-33.455883
12969,12970,1690.0,37.0,37.0,1,1,0,0,0,0,13106,-70.6851349,-33.4517212
12970,12971,2425.0,48.0,48.0,2,2,1,1,0,0,13106,-70.6897577,-33.45527
12971,12972,2147.114472,45.0,45.0,2,1,0,0,0,0,13106,-70.6799545,-33.4447937
12972,12973,1989.0,37.04,37.04,1,1,0,1,0,0,13106,-70.6897471,-33.4523598
12973,12974,1745.0,35.0,35.0,1,1,1,0,0,0,13106,-70.6910553,-33.4516869
12974,12975,2390.0,35.0,35.0,1,1,0,0,0,0,13106,-70.6894737,-33.4507397
12975,12976,1785.0,36.0,36.0,1,1,0,0,0,0,13106,-70.6909943,-33.4520988
12976,12977,1920.0,27.0,27.0,1,1,0,0,0,0,13106,-70.6901161,-33.4514424
12977,12978,2750.0,45.7,45.7,2,1,1,0,0,0,13106,-70.6894073,-33.4510803
12978,12979,1900.0,32.0,32.0,1,1,0,0,0,0,13106,-70.6909534,-33.4517855
12979,12980,2384.0,51.0,51.0,2,2,0,0,0,0,13106,-70.688829,-33.4558876
12980,12981,2647.569725,75.0,75.0,3,2,0,0,0,0,13106,-70.6837485,-33.4471499
12981,12982,1646.659219,36.0,36.0,1,1,0,0,0,0,13106,-70.6851343,-33.4517227
12982,12983,1850.0,30.0,30.0,1,1,0,0,0,0,13106,-70.6896825,-33.4560563
12983,12984,1350.0,28.0,28.0,1,1,0,0,0,0,13106,-70.68972,-33.4514639
12984,12985,1960.0,32.1,32.1,1,1,0,0,0,0,13106,-70.6851343,-33.4517227
12985,12986,1775.0,27.0,27.0,1,1,0,0,0,0,13106,-70.6897203,-33.4525165
12986,12987,2001.821011,34.0,34.0,1,1,0,0,0,0,13106,-70.6851343,-33.4517227
12987,12988,2100.0,45.0,45.0,2,1,0,0,0,0,13106,-70.6904041,-33.4698226
12988,12989,3100.0,94.0,94.0,2,2,1,0,0,0,13106,-70.690511,-33.471355
12989,12990,1711.23409,52.0,52.0,3,1,1,0,0,0,13106,-70.7031369,-33.4702022
12990,12991,1730.0,50.0,50.0,3,1,0,0,0,0,13106,-70.6852951,-33.469635
12991,12992,2030.0,35.8,35.8,1,1,0,0,0,0,13106,-70.6904041,-33.4698226
12992,12993,1840.383833,114.0,114.0,2,1,0,0,0,0,13106,-70.7045898,-33.4658356
12993,12994,2421.557675,52.0,52.0,3,1,1,0,0,0,13106,-70.6852969,-33.4696346
12994,12995,2431.0,43.0,43.0,2,2,1,0,0,0,13106,-70.6993038,-33.4641711
12995,12996,1904.894129,45.0,45.0,2,1,1,0,0,0,13106,-70.6916717,-33.4617854
12996,12997,2250.0,46.0,46.0,2,2,0,0,0,0,13106,-70.688767,-33.4604611
12997,12998,2000.0,33.0,33.0,1,1,0,0,0,0,13106,-70.686892,-33.461637
12998,12999,8000.0,36.0,36.0,1,1,0,0,0,0,13106,-70.684642,-33.461522
12999,13000,1830.0,39.0,39.0,2,1,0,0,0,0,13106,-70.6852951,-33.469635
13000,13001,1596.0,57.0,57.0,3,1,0,0,0,0,13106,-70.70317,-33.46988
13001,13002,1300.0,33.0,33.0,2,1,0,0,0,0,13106,-70.6860866,-33.4697098
13002,13003,1950.0,34.0,34.0,1,1,0,0,0,0,13106,-70.684642,-33.461522
13003,13004,1740.0,31.0,31.0,1,1,0,0,0,0,13106,-70.6888,-33.460499
13004,13005,4000.0,56.0,56.0,3,2,0,0,0,0,13106,-70.688627,-33.4608757
13005,13006,1598.228066,39.0,39.0,1,1,0,0,0,0,13106,-70.688627,-33.4608757
13006,13007,2195.545625,46.0,46.0,3,1,0,0,0,0,13106,-70.6842689,-33.4624436
13007,13008,1810.0,35.0,35.0,1,1,0,0,0,0,13106,-70.6992167,-33.4632606
13008,13009,4700.0,80.0,80.0,3,2,1,0,0,0,13106,-70.721748,-33.457615
13009,13010,4900.0,81.0,81.0,3,2,1,0,0,0,13106,-70.721542,-33.457542
13010,13011,3500.0,62.0,62.0,3,2,1,0,0,0,13106,-70.723288,-33.46623
13011,13012,3874.49228,71.0,71.0,3,2,1,0,0,0,13106,-70.7208176,-33.4604187
13012,13013,3000.0,62.0,62.0,2,2,1,1,0,0,13106,-70.7308529,-33.4586387
13013,13014,4617.1033,86.0,86.0,3,2,5,0,0,0,13106,-70.7209186,-33.4578073
13014,13015,742.6110203,67.0,67.0,3,2,1,0,0,0,13106,-70.72241,-33.46699
13015,13016,4358.803815,80.0,80.0,3,2,0,0,0,0,13106,-70.7212753,-33.4580307
13016,13017,2034.108447,50.0,50.0,3,1,0,0,0,0,13106,-70.7308368,-33.4608313
13017,13018,4681.678172,86.0,86.0,3,2,1,1,0,0,13106,-70.7205581,-33.4576616
13018,13019,3570.0,66.0,66.0,3,2,1,1,0,0,13106,-70.7223837,-33.4661391
13019,13020,3500.0,54.1,54.1,2,2,1,1,0,0,13106,-70.7238863,-33.4648937
13020,13021,1909.0,48.0,48.0,3,1,1,0,0,0,13106,-70.7145126,-33.4699247
13021,13022,1517.509476,47.0,47.0,2,1,0,0,0,0,13106,-70.7203106,-33.4724933
13022,13023,1937.24614,45.0,45.0,2,1,0,0,0,0,13106,-70.7156302,-33.4702266
13023,13024,1033.197941,40.0,40.0,1,1,0,0,0,0,13106,-70.7051488,-33.4714267
13024,13025,1692.0,37.4,37.4,2,1,0,0,0,0,13106,-70.7047748,-33.4668145
13025,13026,1352.843554,42.0,42.0,2,1,0,0,0,0,13106,-70.7055253,-33.4733386
24665,24666,1700.0,30.0,30.0,1,1,0,0,0,0,13106,-70.7069041,-33.4494523
